Unnamed: 0,label,message,msg_new
10302,-1,江苏、广东、山东投资者持有母基金的人数最多,江苏 、 广东 、 山东 投资者 持有 母 基金 的 人 数最多
11150,-1,2年前看到一些心动公司招聘的岗位,2 年前 看到 一些 心动 公司 招聘 的 岗位
10062,-1,浙江省发改所|回落中的平稳与坚实——浙江xxxx年中期经济形势研判,浙江省 发改 所 | 回落 中 的 平稳 与 坚实 — — 浙江 xxxx 年 中期 经济 形势 研判
1129,-1,【惠生活】5月21日（明日农历四月十三，宜纳采、订盟）哥哥：做什么事儿都要先打草稿么，懂不懂？弟弟：所以妈妈先生了你嘛！【商讯】《惠生活》短信杂志第二季度促销活动开始啦！凡在4月1日-6月30日发布优惠信息，享受买一送一优惠。惠生活平台发布的短信除梧州市区外，还可达三县一市，受众高达60万。抵达率高，低投入，大收益！发布热线：18276429388，梧州信维广告有限公司。（发送KTHSH到10086永久免费开通）,【 惠 生活 】 5 月 21 日 （ 明日 农历 四月 十三 ， 宜 纳采 、 订盟 ） 哥哥 ： 做 什么 事儿 都 要 先 打草稿 么 ， 懂不懂 ？ 弟弟 ： 所以 妈妈 先生 了 你 嘛 ！ 【 商讯 】 《 惠 生活 》 短信 杂志 第二季度 促销 活动 开始 啦 ！ 凡 在 4 月 1 日 - 6 月 30 日 发布 优惠 信息 ， 享受 买一送一 优惠 。 惠 生活 平台 发布 的 短信 除 梧州市 区外 ， 还 可达 三县 一市 ， 受众 高达 60 万 。 抵达 率高 ， 低 投入 ， 大 收益 ！ 发布 热线 ： 18276429388 ， 梧州 信维 广告 有限公司 。 （ 发送 KTHSH 到 10086 永久 免费 开通 ）
1142,-1,广汉铺王！中心商业核心，世界500强法国欧尚鼎力入住，广信鹭镇40平起临街金铺折上折火爆热销，财富热线5506666【广信鹭镇】,广汉 铺王 ！ 中心 商业 核心 ， 世界 500 强 法国 欧尚 鼎力 入住 ， 广信鹭 镇 40 平起 临街 金铺 折上 折 火爆 热销 ， 财富 热线 5506666 【 广信鹭 镇 】
11374,-1,可惜两位又远走阿里……坎坷,可惜 两位 又 远走 阿里 … … 坎坷
11430,-1,办信用卡，不接回访，无前期，需要工行储蓄卡开通U盾，身份证复印件，一张电给卡，额度是三到七万，半月下卡，联系电话xxxxxxxxxxx,办 信用卡 ， 不接 回访 ， 无 前期 ， 需要 工行 储蓄卡 开通 U 盾 ， 身份证 复印件 ， 一张 电给 卡 ， 额度 是 三到 七万 ， 半月 下卡 ， 联系电话 xxxxxxxxxxx
1177,-1,【携程网】【回复0000可屏蔽】上海市长宁区金钟路999号A楼携程旅行网7楼国内机票预订部 收件人：退改区黄健民/陈佳妮 分机021-34064880*454193 邮编：200335 ,【 携程网 】 【 回复 0000 可 屏蔽 】 上海市 长宁区 金钟 路 999 号 A 楼 携程 旅行网 7 楼 国内机票 预订 部   收件人 ： 退 改区 黄 健民 / 陈佳妮   分机 021 - 34064880 * 454193   邮编 ： 200335  
11675,-1,建湖县气象台：今天夜里到明天白天阴有阵雨或雷雨,建湖县 气象台 ： 今天 夜里 到 明天 白天 阴有 阵雨 或 雷雨
11434,-1,如果飞机晚点那就是远离危险,如果 飞机 晚点 那 就是 远离 危险
11619,-1,然后看到对面一辆黑白警车开过来了,然后 看到 对面 一辆 黑白 警车 开 过来 了
10358,-1,南京藏龙卧虎电子科技有限公司,南京 藏龙卧虎 电子科技 有限公司
11147,-1,未来还将出现在宝马X5、宝马X6的M版本车型上,未来 还 将 出现 在 宝马 X5 、 宝马 X6 的 M 版本 车型 上
1029,-1,首付28万起！商圈主入口！3.7-5.5米层高！渝中龙湖时代天街建面54-75平空中商铺！本周六VIP卡限量特惠3万63205777【龙湖】,首付 28 万起 ！ 商圈 主 入口 ！ 3.7 - 5.5 米 层高 ！ 渝 中 龙湖 时代 天街 建面 54 - 75 平 空中 商铺 ！ 本 周六 V IP卡 限量 特惠 3 万 63205777 【 龙湖 】
11117,-1,个人理财建议：活期存于余额宝,个人 理财 建议 ： 活期 存于 余额 宝
1048,-1,(1/2)您将使用深圳腾讯公司的游戏闯关业务，信息费2.00元/条，客服电话0755-83765566，本次密码TSJyel，,( 1 / 2 ) 您 将 使用 深圳 腾讯 公司 的 游戏 闯关 业务 ， 信息费 2.00 元 / 条 ， 客服 电话 0755 - 83765566 ， 本次 密码 TSJyel ，
10160,-1,6、左右腿各做10下颈的大拐弯,6 、 左右 腿 各 做 10 下颈 的 大 拐弯
11267,-1,佛子山美肤宝化妆品店“三八”特惠，全店满xxx送xxx元蚕丝面膜！,佛子 山美肤 宝 化妆品 店 “ 三八 ” 特惠 ， 全店 满 xxx 送 xxx 元 蚕丝 面膜 ！
10776,-1,在地库中铁甲兵VT680表现虽然比较中庸,在 地库 中 铁甲兵 VT680 表现 虽然 比较 中庸
1085,-1,（续）为答谢广大营销伙伴鼎力参与，现凭安利卡购票可享受8折优惠价格。专属订票电话：15811030741。（重庆分公司）【安利中国】,（ 续 ） 为 答谢 广大 营销 伙伴 鼎力 参与 ， 现凭安 利卡 购票 可 享受 8 折 优惠价格 。 专属 订票 电话 ： 15811030741 。 （ 重庆 分公司 ） 【 安利 中国 】
11492,-1,像是微软啊EA啊七八个十几个游戏放一起才能讲x个多小时,像是 微软 啊 EA 啊 七八个 十几个 游戏 放 一起 才能 讲 x 个 多 小时
11300,-1,送美元啦！邳州市梦天木门xxxx年开年大优惠，全年最低价，买梦天木门送价值xxxx元城市领秀窗帘一套，x月x日天鸿凯莱五楼，惊喜等您来,送 美元 啦 ！ 邳州市 梦天 木门 xxxx 年 开年 大 优惠 ， 全年 最低价 ， 买梦天 木门 送 价值 xxxx 元 城市 领秀 窗帘 一套 ， x 月 x 日天 鸿 凯莱 五楼 ， 惊喜 等 您 来
10796,-1,中国人寿推出精彩人生男性卡,中国 人寿 推出 精彩 人生 男性 卡
11124,-1,市民打10元麻将被拘留状告公安违法一审被驳回,市民 打 10 元 麻将 被 拘留 状告 公安 违法 一审 被 驳回
11244,-1,明明是3g或4g在线就是显示2g在线腾讯你炸了,明明 是 3g 或 4g 在线 就是 显示 2g 在线 腾讯 你 炸 了
10745,-1,这是微软首次使用零售渠道来分发该版本,这是 微软 首次 使用 零售 渠道 来 分发 该 版本
10400,-1,暨超弦代ProjectLivexx,暨 超弦代 ProjectLivexx
11620,-1,地面环境、城池建筑、人物形态等等都表现出了传奇的经典画面,地面 环境 、 城池 建筑 、 人物 形态 等等 都 表现 出 了 传奇 的 经典 画面
10145,-1,/惊讶中国式旅游——上车睡觉,/ 惊讶 中国式 旅游 — — 上车 睡觉
10779,-1,"""昆山一小伙因劝架被捅死获颁""""好青年""""""",""" 昆山 一 小伙 因 劝架 被 捅 死 获颁 "" "" 好 青年 "" "" """
10531,-1,虽然也想过存在长期与疾病作斗争甚至很难治好的可能性,虽然 也 想 过 存在 长期 与 疾病 作 斗争 甚至 很 难治 好 的 可能性
10681,-1,先把自己打造成花千骨吧/晕不然等着你的只有杀千刀/尴尬,先 把 自己 打 造成 花千骨 吧 / 晕 不然 等 着 你 的 只有 杀 千刀 / 尴尬
10486,-1,据说他们是共同生在“pantless”星球的外星生物体,据说 他们 是 共同 生 在 “ pantless ” 星球 的 外星 生物体
10908,-1,我爱芬兰我要在拉普兰买木屋我学竖琴我要将凯尔特音乐发扬光大我爱梅西和paularojo我一定要考过delec2最后的也是最重要的我必须考进北师大,我 爱 芬兰 我要 在 拉普兰 买 木屋 我学 竖琴 我要 将 凯尔特 音乐 发扬光大 我 爱梅西 和 paularojo 我 一定 要 考过 delec2 最后 的 也 是 最 重要 的 我 必须 考进 北师大
11417,-1,说有个信用卡欠款的人联系人填了我的,说 有 个 信用卡 欠款 的 人 联系人 填 了 我 的
11081,-1,地铁运营方宣布车门故障排除,地铁 运营 方 宣布 车门 故障 排除
1137,-1,移动微博大回馈，回复是就有机会抽取100元礼券!访问http://139url.cn/9jef25参加活动，还有更大奖项等着你！,移动 微 博大 回馈 ， 回复 是 就 有 机会 抽取 100 元 礼券 ! 访问 http : / / 139url . cn / 9jef25 参加 活动 ， 还有 更大 奖项 等 着 你 ！
11739,-1,一起迫害我、整治我、欺负我、对我进行打击报复,一起 迫害 我 、 整治 我 、 欺负 我 、 对 我 进行 打击报复
1009,-1,【五一钜惠】中铁秦皇半岛82～135平刚需婚房，最高赠7万享3重礼助您安家，购房获Iphone5、Ipad、数码相机等7501111【中铁】,【 五一 钜 惠 】 中铁 秦皇 半岛 82 ～ 135 平刚 需婚 房 ， 最高 赠 7 万享 3 重礼 助您 安家 ， 购房 获 Iphone5 、 Ipad 、 数码相机 等 7501111 【 中铁 】
11122,-1,意味着它看到小偷要大喊几声,意味着 它 看到 小偷 要 大喊 几声
11754,-1,记住：要快乐、要开朗、要坚韧、要温暖,记住 ： 要 快乐 、 要 开朗 、 要 坚韧 、 要 温暖
10227,-1,微软为了这个开始菜单纠结了10年,微软 为了 这个 开始菜单 纠结 了 10 年
1063,-1,微信电话本验证码:2386(有效时间30分钟，如您已成功启用，请忽略此条信息)【腾讯科技】,微信 电话本 验证码 : 2386 ( 有效 时间 30 分钟 ， 如 您 已 成功 启用 ， 请 忽略 此条 信息 ) 【 腾讯 科技 】
11113,-1,您好！我们是奥迪xs店的二级网点，首保 质保都可以，厂家免费。价格是xs店的x折左右。地址：三全路长兴路口南xx米路西，汇宝行奥迪汽车......,您好 ！ 我们 是 奥迪 xs 店 的 二级 网点 ， 首保   质保 都 可以 ， 厂家 免费 。 价格 是 xs 店 的 x 折 左右 。 地址 ： 三 全路 长兴 路口 南 xx 米 路西 ， 汇宝行 奥迪 汽车 ......
10245,-1,到时间送到4S店保养一下就可以了,到 时间 送到 4S店 保养 一下 就 可以 了
11682,-1,【集大成】尊敬的客户：集大成年后正式恢复营业，续保优惠不变：x月xx日前凡续保永安保险商业险达到xxxx元即可同时享受：x.赠送xxx,【 集大成 】 尊敬 的 客户 ： 集大成 年 后 正式 恢复 营业 ， 续保 优惠 不变 ： x 月 xx 日前 凡 续保 永安 保险 商业 险 达到 xxxx 元 即可 同时 享受 ： x . 赠送 xxx
11674,-1,真的是不忍心看花千骨和华胥引,真的 是 不忍心 看花千骨 和 华胥 引
10390,-1,南长城管大队昨晚对广场上存在已久的玩具车无证摊点进行了整治,南 长城 管 大队 昨晚 对 广场 上 存在 已久 的 玩具车 无证 摊点 进行 了 整治
11796,-1,当无意看到商铺玻璃上的自己长发披肩感叹,当 无意 看到 商铺 玻璃 上 的 自己 长发 披肩 感叹
11654,-1,p1p2p3树树树??亲姐几秒勾勒的p4我画的,p1p2p3 树树树 ? ? 亲姐 几秒 勾勒 的 p4 我画 的
10839,-1,分享一下行程：15号先从大同到太原然后从太原坐飞机到上海然后再从上海坐动车到苏州这么折腾对一个路痴真的好么可能没去就已经死在半路了,分享 一下 行程 ： 15 号 先 从 大同 到 太原 然后 从 太原 坐飞机 到 上海 然后 再 从 上海 坐 动车 到 苏州 这么 折腾 对 一个 路痴 真的 好 么 可能 没去 就 已经 死 在 半路 了
10418,-1,为何没能及早发现其中猫腻,为何 没 能 及早 发现 其中 猫腻
10217,-1,广州全星汽配主营各系中高端车型拆车件。价格合理，诚信经营。真正的一手拆车件。微信xxxxxxxxx。一次握手，终身朋友。期待您的来电，小叶。,广州 全星 汽配 主营 各系 中 高端 车型 拆车件 。 价格合理 ， 诚信 经营 。 真正 的 一手 拆车件 。 微信 xxxxxxxxx 。 一次 握手 ， 终身 朋友 。 期待 您 的 来电 ， 小叶 。
10180,-1,找到了50张斜顶房子装修图,找到 了 50 张斜 顶 房子 装修图
10529,-1,力争用3年时间建立健全覆盖全国的农业信贷担保体系框架,力争 用 3 年 时间 建立健全 覆盖全国 的 农业 信贷 担保 体系 框架
10547,-1,希望有法律能规定夫妻在生孩子之前必须要上一门如何与孩子相处的课,希望 有 法律 能 规定 夫妻 在 生 孩子 之前 必须 要 上 一门 如何 与 孩子 相处 的 课
11657,-1,是相城大道板块的核心楼盘之一,是 相城 大道 板块 的 核心 楼盘 之一
10626,-1,认证信息为“新七建设集团有限公司资料员”,认证 信息 为 “ 新七 建设 集团 有限公司 资料员 ”
11119,-1,xx年前第一次坐飞机也是从这里,xx 年前 第一次 坐飞机 也 是从 这里
11628,-1,G2江苏方向外环立交发生一起2轿车追尾事故,G2 江苏 方向 外环 立交 发生 一起 2 轿车 追尾 事故
11432,-1,脂肪肝需要保肝大小三阳需要保肝经常喝酒应酬熬夜加班的朋友都可以备一瓶在身肝火旺容易冒痘的也很有效,脂肪肝 需要 保肝大 小三阳 需要 保肝 经常 喝酒 应酬 熬夜 加班 的 朋友 都 可以 备 一瓶 在 身 肝火 旺 容易 冒 痘 的 也 很 有效
1019,-1,全国消协最新通知：3.15到来，友情不准促销，思念不准打折，快乐不准假冒，祝福不准伪劣，好运由你三包，烦恼及时退货，笑容自己报销。快乐逍遥！,全国 消协 最新 通知 ： 3.15 到来 ， 友情 不准 促销 ， 思念 不准 打折 ， 快乐 不准 假冒 ， 祝福 不准 伪劣 ， 好运 由 你 三包 ， 烦恼 及时 退货 ， 笑容 自己 报销 。 快乐 逍遥 ！
11740,-1,防爆袋可在xxxxC高温下抵抗xxxxxmph的冲击波以及随后引起的碎片冲击,防爆 袋 可 在 xxxxC 高温 下 抵抗 xxxxxmph 的 冲击波 以及 随后 引起 的 碎片 冲击
10639,-1,评估一家企业不受他人的想法影响,评估 一家 企业 不 受 他人 的 想法 影响
10371,-1,天津同鑫泰钢管制造有限公司主要生产螺旋钢管xxx-xxxx,天津 同鑫泰 钢管 制造 有限公司 主要 生产 螺旋钢管 xxx - xxxx
10846,-1,我在壹钱包理财商城发现了一个不错的理财产品：平安汇盈,我 在 壹 钱包 理财 商城 发现 了 一个 不错 的 理财产品 ： 平安 汇盈
11004,-1,在她即将踏上飞机的最后几分钟,在 她 即将 踏上 飞机 的 最后 几分钟
11375,-1,其内部的一些建筑也允许游客参观,其 内部 的 一些 建筑 也 允许 游客 参观
10916,-1,地区法院让詹姆斯先进行医疗检查,地区 法院 让 詹姆斯 先 进行 医疗 检查
10295,-1,朋友圈有汽车在马路上游泳桥段,朋友圈 有 汽车 在 马路上 游泳 桥段
10562,-1,现在期货市场风险之一无疑来自于市场高速发展和管理层水平停滞不前所引发的政策性风险,现在 期货市场 风险 之一 无疑 来自 于 市场 高速 发展 和 管理层 水平 停滞不前 所 引发 的 政策性 风险
10361,-1,碰到这种胡说八道的举报and艾特网警,碰到 这种 胡说八道 的 举报 and 艾特 网警
10271,-1,这一届好声音终于出现单曲循环的歌了,这 一届 好 声音 终于 出现 单曲 循环 的 歌 了
11582,-1,TourADHY是一套专门设计给巡回赛球手的杆身系列,TourADHY 是 一套 专门 设计 给 巡回赛 球手 的 杆身 系列
11028,-1,店大欺客和平台欺压是一个性质,店大欺客 和 平台 欺压 是 一个 性质
1150,-1,温馨提示，截止4月20日24时，您当月套餐内流量已使用198.26MB，剩余流量101.74MB。登录 wap.10010.com 直充话费，方便又打折!,温馨 提示 ， 截止 4 月 20 日 24 时 ， 您 当月 套餐 内 流量 已 使用 198.26 MB ， 剩余 流量 101.74 MB 。 登录   wap.10010 . com   直充 话费 ， 方便 又 打折 !
10886,-1,音乐十indtohaveyourmyplace蝎座：★★★★★,音乐 十 indtohaveyourmyplace 蝎座 ： ★ ★ ★ ★ ★
11307,-1,并建立“医疗养护”融合的养老,并 建立 “ 医疗 养护 ” 融合 的 养老
10983,-1,公安局责令“鳄鱼潭”饭店组织人员寻找抓捕鳄鱼,公安局 责令 “ 鳄鱼 潭 ” 饭店 组织 人员 寻找 抓捕 鳄鱼
1114,-1,您已很久未更换彩铃了，回编号订购:1烟花易冷 2青花瓷 3还是要幸福 4小酒窝 5花花世界 6江南 7说了再见 8被风吹过的夏天，2元每首,您 已 很 久 未 更换 彩铃 了 ， 回 编号 订购 : 1 烟花 易冷   2 青花瓷   3 还是 要 幸福   4 小 酒窝   5 花花世界   6 江南   7 说 了 再见   8 被 风吹 过 的 夏天 ， 2 元 每首
11547,-1,居然和我说不要太经常玩手机,居然 和 我 说 不要 太 经常 玩 手机
10110,-1,02亿彩票资金被违规用于购建楼堂馆所、发放津贴补贴等,02 亿 彩票 资金 被 违规 用于 购建 楼堂馆所 、 发放 津贴 补贴 等
10768,-1,可怜哇『花千骨大结局剧透』,可怜 哇 『 花千骨 大结局 剧透 』
11495,-1,此刻终于把手工直升飞机做好了,此刻 终于 把 手工 直升飞机 做好 了
10925,-1,　　先修眉头：将眉笔垂直放在鼻翼旁,　 　 先修 眉头 ： 将 眉笔 垂直 放在 鼻翼 旁
10406,-1,江苏广电楼事携手常州弘扬广场举办的“异业拓展联盟”活动在常州佳豪电器有限公司举行,江苏 广电楼 事 携手 常州 弘扬 广场 举办 的 “ 异业 拓展 联盟 ” 活动 在 常州 佳豪 电器 有限公司 举行
11689,-1,是维修点的女人打来的说我的保修单重复要求我取消报修单说只有客户才能取消的掉消掉以后师傅会上门检修看下问题还说漏光是我们心理作用,是 维修点 的 女人 打来 的 说 我 的 保修单 重复 要求 我 取消 报修 单说 只有 客户 才能 取消 的 掉 消掉 以后 师傅 会上 门 检修 看 下 问题 还 说 漏光 是 我们 心理作用
11168,-1,但外界对于微软的批评之声却从未断过,但 外界 对于 微软 的 批评 之声 却 从未 断过
11173,-1,当花千骨里的人名都反了的时候,当花 千骨里 的 人名 都 反 了 的 时候
11446,-1,可以刮涂层在官网进行验证码查询大陆官网：www,可以 刮 涂层 在 官网 进行 验证码 查询 大陆 官网 ： www
10490,-1,“荣耀7最懂你的手机”活动,“ 荣耀 7 最 懂 你 的 手机 ” 活动
1032,-1,"(1/2)尊敬的客户，您合同号为*110*96的住房贷款，将于11/13进行扣款，本息合计3,077.87元，请您于还款日前一天【交通银行】","( 1 / 2 ) 尊敬 的 客户 ， 您 合同 号 为 * 110 * 96 的 住房贷款 ， 将 于 11 / 13 进行 扣款 ， 本息 合计 3 , 077.87 元 ， 请 您 于 还款 日 前一天 【 交通银行 】"
10330,-1,这个新词会像“潜规则”一样深入人心广被认同吗,这个 新词 会 像 “ 潜规则 ” 一样 深入人心 广 被 认同 吗
1108,-1,网上充值服务提醒：13811382650已通过中国移动北京公司网上营业厅（www.bj.10086.cn）成功充值话费30.0元。官网充值9.92折优惠火热进行中，感谢您的使用！,网上 充值 服务 提醒 ： 13811382650 已 通过 中国移动 北京 公司 网上 营业厅 （ www . bj.10086 . cn ） 成功 充值 话费 30.0 元 。 官网 充值 9.92 折 优惠 火热 进行 中 ， 感谢您 的 使用 ！
10313,-1,没有玩过xK系列就不是爱篮球了,没有 玩过 xK 系列 就 不是 爱 篮球 了
11747,-1,亲，现在微信公众号加入亦菲品牌服饰，即可享受x月女人节活动，全场货品满xxxx减xxx，大量新款到店，期待您的光临。,亲 ， 现在 微信 公众 号 加入 亦 菲 品牌服饰 ， 即可 享受 x 月 女人 节 活动 ， 全场 货品 满 xxxx 减 xxx ， 大量 新款 到 店 ， 期待 您 的 光临 。
10794,-1,作为一款典型的欧洲设计高水准时尚小型车,作为 一款 典型 的 欧洲 设计 高 水准 时尚 小型车
11589,-1,你好！兰舍硅藻泥，吉象地板邀请你叁加x.xx日大型开门红活动，更多的优惠等着你，地址：恒大建材城xx栋x-xx号，恭候你的到来！祝你阖,你好 ！ 兰舍 硅藻 泥 ， 吉象 地板 邀请 你 叁加 x . xx 日 大型 开门红 活动 ， 更 多 的 优惠 等 着 你 ， 地址 ： 恒大 建材城 xx 栋 x - xx 号 ， 恭候 你 的 到来 ！ 祝 你 阖
10706,-1,这32位申请人将面临最高10万元的罚款,这 32 位 申请人 将 面临 最高 10 万元 的 罚款
10804,-1,今晚熬夜百度贴吧是唯一的提神神器了,今晚 熬夜 百度 贴 吧 是 唯一 的 提神 神器 了
1023,-1,新闻晨报《晨报便民》短信邀您3天免费体验，5月23日到期取消。每天2条短信含天气预报、健康资讯，回复BM订阅。每月1元，详询63225642,新闻晨报 《 晨报 便民 》 短信 邀 您 3 天 免费 体验 ， 5 月 23 日 到期 取消 。 每天 2 条 短信 含 天气预报 、 健康 资讯 ， 回复 BM 订阅 。 每月 1 元 ， 详询 63225642
10780,-1,听说/好声音里/有人唱/南山南/特地/找来看/反正/我不喜欢,听说 / 好 声音 里 / 有人 唱 / 南 山南 / 特地 / 找 来看 / 反正 / 我 不 喜欢
10634,-1,澳洲Lemsip伤风感冒加强版冲剂感冒热饮,澳洲 Lemsip 伤风感冒 加强版 冲剂 感冒 热饮
10581,-1,UZI+小伞的组合干死现在最强韩国组,UZI + 小伞 的 组合 干死 现在 最强 韩国 组
11040,-1,医院的红外测量身高xxx体重xx,医院 的 红外 测量 身高 xxx 体重 xx
10696,-1,再也不用找一生一世百度云网盘资源了,再也 不用 找 一生一世 百度 云网盘 资源 了
11125,-1,每次读到法律我都要默念一句：whatthefuckamIreading,每次 读 到 法律 我 都 要 默念 一句 ： whatthefuckamIreading
10144,-1,汽车帮也一直在努力一名更合格做女司机身边的暖男,汽车 帮 也 一直 在 努力 一名 更 合格 做 女司机 身边 的 暖 男
10016,-1,形成办完案件向上申请费用模式,形成 办完 案件 向上 申请 费用 模式
11684,-1,医生说姥姥的手术还是有较大的风险,医生 说 姥姥 的 手术 还是 有 较大 的 风险
11254,-1,位于中国浙江台州天台县城北天台山麓,位于 中国 浙江 台州 天台县 城北 天台 山麓
11532,-1,信用借款，无底押无担保无前期费用，最高可放xx万，最快x天放款，代办各银行业务，有朋友有资金须求的联系我。 客户经理：陈可心 联系电话,信用 借款 ， 无底 押 无担保 无 前期 费用 ， 最高 可放 xx 万 ， 最快 x 天 放款 ， 代办 各 银行业务 ， 有 朋友 有 资金 须求 的 联系 我 。   客户经理 ： 陈可心   联系电话
11490,-1,云平台已经积累了500多家用工企业以及100多万的蓝领用户,云 平台 已经 积累 了 500 多家 用工 企业 以及 100 多万 的 蓝领 用户
10006,-1,其成功用此办法转制了APK游戏和支付宝客户端,其 成功 用此 办法 转制 了 APK 游戏 和 支付宝 客户端
10561,-1,浙江新华大宗商品交易中心的行情报价,浙江 新华 大宗 商品交易 中心 的 行情报价
1018,-1,钻石优惠券限时送，最后两天，点击即领。http://jiayuan.cn/brH1N6 .【世纪佳缘】,钻石 优惠券 限时 送 ， 最后 两天 ， 点击 即领 。 http : / / jiayuan . cn / brH1N6   . 【 世纪 佳缘 】
11765,-1,x月xx日x月xx日短短两天内,x 月 xx 日 x 月 xx 日 短短 两天 内
11016,-1,一颗高尔夫球飞出去总会砸到一棵草,一颗 高尔夫球 飞出去 总会 砸 到 一棵 草
11378,-1,使用xx％的女性一个月内便可见效,使用 xx ％ 的 女性 一个月 内 便 可 见效
10527,-1,资产评估机构和资产评估委托方共同撰写,资产 评估 机构 和 资产 评估 委托方 共同 撰写
10653,-1,图中的抽象几何画基于占星学原理,图中 的 抽象 几何 画 基于 占星学 原理
10094,-1,也不如轰炸机的翅膀煽动一次,也 不如 轰炸机 的 翅膀 煽动 一次
10813,-1,抢劫犯是不是可以说叫你给钱你不听,抢劫犯 是不是 可以 说 叫 你 给钱 你 不 听
11108,-1,乌克兰政府在破坏明斯克协议,乌克兰政府 在 破坏 明斯克 协议
10001,-1,建国后政府领导下工人带给国企的跨越性发展的惊喜肯定会重现,建国 后 政府 领导 下 工人 带给 国企 的 跨越性 发展 的 惊喜 肯定 会 重现
10831,-1,路甬祥是浙江大学机械工程系水力机械专业毕业,路甬祥 是 浙江大学 机械 工程系 水力 机械 专业 毕业
10019,-1,明天微软Windows10发布啦,明天 微软 Windows10 发布 啦
10489,-1,江苏城镇、农村居民人均可支配收入分别为xxxxx元、xxxx元,江苏 城镇 、 农村居民 人均 可 支配 收入 分别 为 xxxxx 元 、 xxxx 元
11574,-1,Banana小黑伞黑胶晴雨伞遮阳伞防晒折叠双层小雏菊专业防晒伞包邮,Banana 小黑 伞 黑胶 晴雨伞 遮阳伞 防晒 折叠 双层 小 雏菊 专业 防晒 伞包 邮
11656,-1,由基层法院立案部门统一立案并同步纳入案件流程管理系统,由 基层 法院 立案 部门 统一 立案 并 同步 纳入 案件 流程 管理系统
10962,-1,480元买了台电子垃圾昨天在老乡群里,480 元 买 了 台 电子 垃圾 昨天 在 老乡 群里
11550,-1,带着对象去旅游…说实话确实很羡慕,带 着 对象 去 旅游 … 说实话 确实 很 羡慕
11199,-1,电脑突然就安了一个bing的输入法,电脑 突然 就安 了 一个 bing 的 输入法
10112,-1,GiovanniPelizzoli和AliceBiotti设计的三星智能自行车,GiovanniPelizzoli 和 AliceBiotti 设计 的 三星 智能 自行车
10619,-1,在花费了6个月的时间和7万块钱之后,在 花费 了 6 个 月 的 时间 和 7 万块 钱 之后
11101,-1,当名媛淑女被甲亢小萝莉强吻ps,当 名媛 淑女 被 甲亢 小萝莉强 吻 ps
10934,-1,汽车的仪表板、沙发、空气滤清器会释放“苯”,汽车 的 仪表板 、 沙发 、 空气 滤清器 会 释放 “ 苯 ”
10611,-1,贵港市公安局根竹派出所民警帮助流浪x年的河池市都安县老人袁建楼找回亲人,贵港市 公安局 根竹 派出所 民警 帮助 流浪 x 年 的 河池市 都安县 老人 袁建楼 找回 亲人
11191,-1,」中甲联赛第15轮青岛黄海海牛vs武汉卓尔1,」 中甲 联赛 第 15 轮 青岛 黄海 海牛 vs 武汉 卓尔 1
10042,-1,扬州玉雕大师顾永骏之子顾铭,扬州 玉雕 大师 顾永骏 之子 顾铭
1075,-1,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,丽江 酒吧 摆 千万 “ 艳遇 佛 ” 引 游客 疯狂 膜拜 ， 网友 争议 炸 开锅 http : / / 180.3 gbc . cn / ? a = 139341
10248,-1,常规赛将从2015年7月18日持续到9月4日,常规赛 将 从 2015 年 7 月 18 日 持续 到 9 月 4 日
11475,-1,销售面积TOP10的门槛为7964㎡,销售 面积 TOP10 的 门槛 为 7964 ㎡
11373,-1,这是继3月1日降低失业保险费率之后的又一新,这 是 继 3 月 1 日 降低 失业 保险费率 之后 的 又 一新
10737,-1,原本最快可以跑到32公里的小刀,原本 最快 可以 跑 到 32 公里 的 小刀
10854,-1,我看得清这地球上所有的真相,我 看得清 这 地球 上 所有 的 真相
11787,-1,Kite┃裁判表演┃新加坡Superxxxxxx,Kite ┃ 裁判 表演 ┃ 新加坡 Superxxxxxx
10921,-1,请不要让近3万大中华区投资者失望,请 不要 让 近 3 万 大中华区 投资者 失望
1022,-1,改革细则出台，对资本市场是重大长期利好。上周五的放量长阳线上穿多条均线，权重板块表现良好，今日高开收阳基本没有太多悬念，阻力2155-2165区间，重点关注券商、自贸区概念、丝绸之路概念。建议仓位逐步扩大，持股待涨。仅供参考--胡东升【招商证券】,改革 细则 出台 ， 对 资本 市场 是 重大 长期 利好 。 上周五 的 放量 长 阳线 上 穿 多条 均线 ， 权重 板块 表现 良好 ， 今日 高开 收阳 基本 没有 太 多 悬念 ， 阻力 2155 - 2165 区间 ， 重点 关注 券商 、 自贸区 概念 、 丝绸之路 概念 。 建议 仓位 逐步 扩大 ， 持股 待涨 。 仅供参考 -- 胡 东升 【 招商 证券 】
11268,-1,杭州华龙特种钢管有限公司，主营方管，矩形管，镀锌管，规格齐全，现货交易，有意请电询小朱:xxxxxxxxxxx，xxxxxxxxxxx,杭州 华龙 特种 钢管 有限公司 ， 主营 方管 ， 矩形管 ， 镀锌管 ， 规格 齐全 ， 现货交易 ， 有意 请 电询 小 朱 : xxxxxxxxxxx ， xxxxxxxxxxx
11049,-1,27省份上半年城乡居民收入出炉上海最高,27 省份 上半年 城乡居民 收入 出炉 上海 最高
11010,-1,就使用我的邀请码yrs7e6下载并登录浙江移动手机营业厅,就 使用 我 的 邀请 码 yrs7e6 下载 并 登录 浙江 移动 手机 营业厅
